latitude,longitude,nrides
42.3677777778,-71.0224242424,-1.02652664585
42.3677777778,-71.0203030303,-3.72785751745
42.3677777778,-71.0181818182,-6.30574629645
42.3677777778,-71.0160606061,-8.69732557762
42.3677777778,-71.0139393939,-10.8586100799
42.3677777778,-71.0118181818,-12.7505353368
42.3677777778,-71.0096969697,-14.3518395709
42.3677777778,-71.0075757576,-15.6595175172
42.3677777778,-71.0054545455,-16.6855388071
42.3677777778,-71.0033333333,-17.4512264422
42.3677777778,-71.0012121212,-17.9812384473
42.3677777778,-70.9990909091,-18.2989932045
42.3677777778,-70.996969697,-18.4247761036
42.3677777778,-70.9948484848,-18.376509072
42.3677777778,-70.9927272727,-18.1697007518
42.3677777778,-70.9906060606,-17.8384810413
42.3677777778,-70.9884848485,-17.4187717815
42.3677777778,-70.9863636364,-16.9585594
42.3677777778,-70.9842424242,-16.5152732608
42.3677777778,-70.9821212121,-16.1490542398
42.3677777778,-70.98,-15.9132382723
42.3691919192,-71.19,-12.0196717843
42.3691919192,-71.1878787879,-10.6311321672
42.3691919192,-71.1857575758,-9.34762593534
42.3691919192,-71.1836363636,-8.23339652467
42.3691919192,-71.1815151515,-7.31154136548
42.3691919192,-71.1793939394,-6.55588128726
42.3691919192,-71.1772727273,-5.89595854016
42.3691919192,-71.1751515152,-5.23428480447
42.3691919192,-71.173030303,-4.47070374861
42.3691919192,-71.1709090909,-3.52640431973
42.3691919192,-71.1687878788,-2.36063267381
42.3691919192,-71.1666666667,-0.976065522483
42.3691919192,-71.1645454545,0.587341181071
42.3691919192,-71.1624242424,2.26707232782
42.3691919192,-71.1603030303,3.99694858321
42.3691919192,-71.1581818182,5.72607949473
42.3691919192,-71.1560606061,7.43503293983
42.3691919192,-71.1539393939,9.14776223518
42.3691919192,-71.1518181818,10.9387330413
42.3691919192,-71.1496969697,11.6854937574
42.3691919192,-71.1475757576,11.8925562117
42.3691919192,-71.1454545455,11.8442237678
42.3691919192,-71.1433333333,11.7443168972
42.3691919192,-71.1412121212,11.8699908399
42.3691919192,-71.1390909091,12.5562772024
42.3691919192,-71.136969697,14.1697016725
42.3691919192,-71.1348484848,13.3932593889
42.3691919192,-71.1327272727,12.0360063428
42.3691919192,-71.1306060606,11.7140903634
42.3691919192,-71.1284848485,12.4012295239
42.3691919192,-71.1263636364,8.25895697506
42.3691919192,-71.1242424242,5.38114562273
42.3691919192,-71.1221212121,4.04992590315
42.3691919192,-71.12,1.05467514074
42.3691919192,-71.1178787879,0.145585916808
42.3691919192,-71.1157575758,0.551702911442
42.3691919192,-71.1136363636,3.56653594878
42.3691919192,-71.1115151515,5.65446249346
42.3691919192,-71.1093939394,8.59558762448
42.3691919192,-71.1072727273,3.88691186463
42.3691919192,-71.1051515152,1.60189510463
42.3691919192,-71.103030303,2.0135797958
42.3691919192,-71.1009090909,5.09981733088
42.3691919192,-71.0987878788,10.6781196789
42.3691919192,-71.0966666667,8.99742807586
42.3691919192,-71.0945454545,6.8184513702
42.3691919192,-71.0924242424,4.57586068127
42.3691919192,-71.0903030303,4.8947223032
42.3691919192,-71.0881818182,5.72087155125
42.3691919192,-71.0860606061,4.7959893652
42.3691919192,-71.0839393939,6.28339291399
42.3691919192,-71.0818181818,6.92852224345
42.3691919192,-71.0796969697,2.83451213607
42.3691919192,-71.0775757576,1.12430322594
42.3691919192,-71.0754545455,1.73860169396
42.3691919192,-71.0733333333,4.51397705019
42.3691919192,-71.0712121212,8.63394137612
42.3691919192,-71.0690909091,14.2646525254
42.3691919192,-71.066969697,11.6234605203
42.3691919192,-71.0648484848,6.75613135279
42.3691919192,-71.0627272727,3.82961559067
42.3691919192,-71.0606060606,2.5035670046
42.3691919192,-71.0584848485,2.9139121205
42.3691919192,-71.0563636364,4.71006542309
42.3691919192,-71.0542424242,7.28485953595
42.3691919192,-71.0521212121,7.26082775643
42.3691919192,-71.05,6.43474378255
42.3691919192,-71.0478787879,6.58567454727
42.3691919192,-71.0457575758,7.35365768141
42.3691919192,-71.0436363636,8.39217303622
42.3691919192,-71.0415151515,9.39127970063
42.3691919192,-71.0393939394,10.0952798171
42.3691919192,-71.0372727273,10.3243177915
42.3691919192,-71.0351515152,9.99316644397
42.3691919192,-71.033030303,9.10651882585
42.3691919192,-71.0309090909,7.72623006495
42.3691919192,-71.0287878788,5.93343990286
42.3691919192,-71.0266666667,3.80911331407
42.3691919192,-71.0245454545,1.43400369656
42.3691919192,-71.0224242424,-1.10053358911
42.3691919192,-71.0203030303,-3.6855382055
42.3691919192,-71.0181818182,-6.23254588462
42.3691919192,-71.0160606061,-8.65374819693
42.3691919192,-71.0139393939,-10.8706130215
42.3691919192,-71.0118181818,-12.8232257548
42.3691919192,-71.0096969697,-14.433887013
42.3691919192,-71.0075757576,-15.7443181001
42.3691919192,-71.0054545455,-16.765150122
42.3691919192,-71.0033333333,-17.5169313241
42.3691919192,-71.0012121212,-18.0242625326
42.3691919192,-70.9990909091,-18.31057425
42.3691919192,-70.996969697,-18.3959361349
42.3691919192,-70.9948484848,-18.2983580625
42.3691919192,-70.9927272727,-18.0379494229
42.3691919192,-70.9906060606,-17.6419459352
42.3691919192,-70.9884848485,-17.1486171127
42.3691919192,-70.9863636364,-16.6147938336
42.3691919192,-70.9842424242,-16.1040999995
42.3691919192,-70.9821212121,-15.6834737167
42.3691919192,-70.98,-15.4123880417
42.3706060606,-71.19,-12.0625036912
42.3706060606,-71.1878787879,-10.6615927662
42.3706060606,-71.1857575758,-9.37229162406
42.3706060606,-71.1836363636,-8.26346894586
42.3706060606,-71.1815151515,-7.36210897301
42.3706060606,-71.1793939394,-6.64391425621
42.3706060606,-71.1772727273,-6.03720219243
42.3706060606,-71.1751515152,-5.43950717541
42.3706060606,-71.173030303,-4.74192583931
42.3706060606,-71.1709090909,-3.85374841936
42.3706060606,-71.1687878788,-2.72027786867
42.3706060606,-71.1666666667,-1.3295647481
42.3706060606,-71.1645454545,0.292366994155
42.3706060606,-71.1624242424,2.09502321601
42.3706060606,-71.1603030303,4.0213641966
42.3706060606,-71.1581818182,6.02604495982
42.3706060606,-71.1560606061,8.09109980229
42.3706060606,-71.1539393939,10.2375750576
42.3706060606,-71.1518181818,12.0351401998
42.3706060606,-71.1496969697,13.1067471189
42.3706060606,-71.1475757576,13.8663699787
42.3706060606,-71.1454545455,14.4268928656
42.3706060606,-71.1433333333,14.9751098857
42.3706060606,-71.1412121212,15.7668566363
42.3706060606,-71.1390909091,17.1123047964
42.3706060606,-71.136969697,19.3507252111
42.3706060606,-71.1348484848,18.1330879977
42.3706060606,-71.1327272727,17.4065016311
42.3706060606,-71.1306060606,15.1477994972
42.3706060606,-71.1284848485,10.0347393247
42.3706060606,-71.1263636364,5.63888753168
42.3706060606,-71.1242424242,2.53909694824
42.3706060606,-71.1221212121,1.25424973648
42.3706060606,-71.12,1.14466362871
42.3706060606,-71.1178787879,0.3277325068
42.3706060606,-71.1157575758,1.58523494677
42.3706060606,-71.1136363636,4.58154176409
42.3706060606,-71.1115151515,4.11655748955
42.3706060606,-71.1093939394,4.92537523376
42.3706060606,-71.1072727273,2.44681195504
42.3706060606,-71.1051515152,0.18414723372
42.3706060606,-71.103030303,0.587659423275
42.3706060606,-71.1009090909,3.60805325998
42.3706060606,-71.0987878788,8.10056264806
42.3706060606,-71.0966666667,4.28268176527
42.3706060606,-71.0945454545,2.84360677338
42.3706060606,-71.0924242424,3.89809129616
42.3706060606,-71.0903030303,7.26924448133
42.3706060606,-71.0881818182,10.4078342507
42.3706060606,-71.0860606061,9.43102937054
42.3706060606,-71.0839393939,10.669611602
42.3706060606,-71.0818181818,5.46783496964
42.3706060606,-71.0796969697,1.63663686731
42.3706060606,-71.0775757576,0.0558761438901
42.3706060606,-71.0754545455,0.644994015968
42.3706060606,-71.0733333333,3.23231465614
42.3706060606,-71.0712121212,7.55148370294
42.3706060606,-71.0690909091,13.2466788522
42.3706060606,-71.066969697,9.4986177061
42.3706060606,-71.0648484848,4.58973173033
42.3706060606,-71.0627272727,1.63271025414
42.3706060606,-71.0606060606,0.513839474112
42.3706060606,-71.0584848485,1.00246183391
42.3706060606,-71.0563636364,2.76727128754
42.3706060606,-71.0542424242,5.40684467174
42.3706060606,-71.0521212121,8.49174307873
42.3706060606,-71.05,9.03816210671
42.3706060606,-71.0478787879,8.76206644072
42.3706060606,-71.0457575758,9.02780712912
42.3706060606,-71.0436363636,9.53997097408
42.3706060606,-71.0415151515,9.69234000474
42.3706060606,-71.0393939394,9.68024683434
42.3706060606,-71.0372727273,9.44527100624
42.3706060606,-71.0351515152,8.88778148749
42.3706060606,-71.033030303,7.97764778525
42.3706060606,-71.0309090909,6.72786450916
42.3706060606,-71.0287878788,5.1656900472
42.3706060606,-71.0266666667,3.32023409374
42.3706060606,-71.0245454545,1.22684629618
42.3706060606,-71.0224242424,-1.06337497833
42.3706060606,-71.0203030303,-3.47851978986
42.3706060606,-71.0181818182,-5.9284356212
42.3706060606,-71.0160606061,-8.31411244802
42.3706060606,-71.0139393939,-10.5409159408
42.3706060606,-71.0118181818,-12.5315042719
42.3706060606,-71.0096969697,-14.2345240408
42.3706060606,-71.0075757576,-15.6269249824
42.3706060606,-71.0054545455,-16.7100827661
42.3706060606,-71.0033333333,-17.5018587718
42.3706060606,-71.0012121212,-18.0276413329
42.3706060606,-70.9990909091,-18.3132187821
42.3706060606,-70.996969697,-18.3813477009
42.3706060606,-70.9948484848,-18.2447044295
42.3706060606,-70.9927272727,-17.9374969634
42.3706060606,-70.9906060606,-17.4893084763
42.3706060606,-70.9884848485,-16.9422036124
42.3706060606,-70.9863636364,-16.3529769712
42.3706060606,-70.9842424242,-15.7901541718
42.3706060606,-70.9821212121,-15.3275589933
42.3706060606,-70.98,-15.0292958997
42.372020202,-71.19,-12.2638549525
42.372020202,-71.1878787879,-10.879454557
42.372020202,-71.1857575758,-9.60556832495
42.372020202,-71.1836363636,-8.51275197524
42.372020202,-71.1815151515,-7.63045471015
42.372020202,-71.1793939394,-6.93679734762
42.372020202,-71.1772727273,-6.36131108496
42.372020202,-71.1751515152,-5.80034006575
42.372020202,-71.173030303,-5.14049760163
42.372020202,-71.1709090909,-4.28300795247
42.372020202,-71.1687878788,-3.16195430759
42.372020202,-71.1666666667,-1.7520731642
42.372020202,-71.1645454545,-0.0654242589171
42.372020202,-71.1624242424,1.86058275225
42.372020202,-71.1603030303,3.97974321004
42.372020202,-71.1581818182,6.25422185608
42.372020202,-71.1560606061,8.66947849685
42.372020202,-71.1539393939,11.1616315254
42.372020202,-71.1518181818,13.0216622818
42.372020202,-71.1496969697,14.6137846914
42.372020202,-71.1475757576,15.9731337776
42.372020202,-71.1454545455,17.2000870566
42.372020202,-71.1433333333,18.4630540961
42.372020202,-71.1412121212,19.9938460644
42.372020202,-71.1390909091,22.0737312684
42.372020202,-71.136969697,24.0619309516
42.372020202,-71.1348484848,23.5833074591
42.372020202,-71.1327272727,19.6268144134
42.372020202,-71.1306060606,14.2872061094
42.372020202,-71.1284848485,9.07272734061
42.372020202,-71.1263636364,4.5796697855
42.372020202,-71.1242424242,1.39463662546
42.372020202,-71.1221212121,0.041610862469
42.372020202,-71.12,0.910644431642
42.372020202,-71.1178787879,0.906003051726
42.372020202,-71.1157575758,3.00251172504
42.372020202,-71.1136363636,2.81120984194
42.372020202,-71.1115151515,1.02351197268
42.372020202,-71.1093939394,1.79236335807
42.372020202,-71.1072727273,3.15196954982
42.372020202,-71.1051515152,0.941851077991
42.372020202,-71.103030303,1.32697924701
42.372020202,-71.1009090909,2.17513906177
42.372020202,-71.0987878788,3.99670322803
42.372020202,-71.0966666667,1.80502579438
42.372020202,-71.0945454545,0.444020042968
42.372020202,-71.0924242424,1.5018542041
42.372020202,-71.0903030303,4.77219337707
42.372020202,-71.0881818182,9.97339938232
42.372020202,-71.0860606061,14.9926931591
42.372020202,-71.0839393939,11.4897528903
42.372020202,-71.0818181818,5.7914526825
42.372020202,-71.0796969697,2.22097130882
42.372020202,-71.0775757576,0.746642650235
42.372020202,-71.0754545455,1.26644603851
42.372020202,-71.0733333333,3.60190069761
42.372020202,-71.0712121212,7.49529383749
42.372020202,-71.0690909091,8.24767986611
42.372020202,-71.066969697,5.32242348987
42.372020202,-71.0648484848,3.67578370405
42.372020202,-71.0627272727,1.01181327774
42.372020202,-71.0606060606,0.0243658147738
42.372020202,-71.0584848485,0.493604966407
42.372020202,-71.0563636364,2.11097508154
42.372020202,-71.0542424242,4.50705024114
42.372020202,-71.0521212121,7.16297790204
42.372020202,-71.05,7.16462830927
42.372020202,-71.0478787879,6.33039543983
42.372020202,-71.0457575758,6.16666460126
42.372020202,-71.0436363636,6.40110893623
42.372020202,-71.0415151515,6.78389585146
42.372020202,-71.0393939394,7.10510933124
42.372020202,-71.0372727273,7.20985657678
42.372020202,-71.0351515152,7.0078458143
42.372020202,-71.033030303,6.46697085253
42.372020202,-71.0309090909,5.58979053815
42.372020202,-71.0287878788,4.38854799275
42.372020202,-71.0266666667,2.87512704846
42.372020202,-71.0245454545,1.06738279162
42.372020202,-71.0224242424,-0.998162065679
42.372020202,-71.0203030303,-3.25744942173
42.372020202,-71.0181818182,-5.61919039169
42.372020202,-71.0160606061,-7.97485238241
42.372020202,-71.0139393939,-10.2148554006
42.372020202,-71.0118181818,-12.2452738307
42.372020202,-71.0096969697,-13.9997636453
42.372020202,-71.0075757576,-15.4438525549
42.372020202,-71.0054545455,-16.5716683013
42.372020202,-71.0033333333,-17.3975101221
42.372020202,-71.0012121212,-17.9458017753
42.372020202,-70.9990909091,-18.2427937386
42.372020202,-70.996969697,-18.3122482945
42.372020202,-70.9948484848,-18.1757939854
42.372020202,-70.9927272727,-17.8571345864
42.372020202,-70.9906060606,-17.3881221128
42.372020202,-70.9884848485,-16.8140458379
42.372020202,-70.9863636364,-16.195530308
42.372020202,-70.9842424242,-15.6052899486
42.372020202,-70.9821212121,-15.1195209224
42.372020202,-70.98,-14.8048039223
42.3734343434,-71.19,-12.6278068885
42.3734343434,-71.1878787879,-11.287908925
42.3734343434,-71.1857575758,-10.0496102206
42.3734343434,-71.1836363636,-8.98225881562
42.3734343434,-71.1815151515,-8.11639268875
42.3734343434,-71.1793939394,-7.43312671017
42.3734343434,-71.1772727273,-6.86568258636
42.3734343434,-71.1751515152,-6.3130571735
42.3734343434,-71.173030303,-5.66174176212
42.3734343434,-71.1709090909,-4.8088822906
42.3734343434,-71.1687878788,-3.68027668904
42.3734343434,-71.1666666667,-2.23890936238
42.3734343434,-71.1645454545,-0.483107828864
42.3734343434,-71.1624242424,1.56360887806
42.3734343434,-71.1603030303,3.86732916156
42.3734343434,-71.1581818182,6.39948336287
42.3734343434,-71.1560606061,9.15075056689
42.3734343434,-71.1539393939,11.7029279294
42.3734343434,-71.1518181818,14.0117939807
42.3734343434,-71.1496969697,16.1461708177
42.3734343434,-71.1475757576,18.1353957912
42.3734343434,-71.1454545455,20.067513923
42.3734343434,-71.1433333333,22.0916451469
42.3734343434,-71.1412121212,24.4134121292
42.3734343434,-71.1390909091,27.2816967857
42.3734343434,-71.136969697,28.1455799397
42.3734343434,-71.1348484848,24.7535465229
42.3734343434,-71.1327272727,19.9353592483
42.3734343434,-71.1306060606,14.6795096361
42.3734343434,-71.1284848485,9.53835619638
42.3734343434,-71.1263636364,5.10991422679
42.3734343434,-71.1242424242,1.97979988552
42.3734343434,-71.1221212121,0.403410155078
42.3734343434,-71.12,0.225801911811
42.3734343434,-71.1178787879,0.14640149314
42.3734343434,-71.1157575758,2.20753499317
42.3734343434,-71.1136363636,1.83896495048
42.3734343434,-71.1115151515,0.0565869473651
42.3734343434,-71.1093939394,0.80619482856
42.3734343434,-71.1072727273,4.08543382135
42.3734343434,-71.1051515152,3.69558688469
42.3734343434,-71.103030303,0.90403102644
42.3734343434,-71.1009090909,0.255489070082
42.3734343434,-71.0987878788,2.05642967949
42.3734343434,-71.0966666667,1.40707899057
42.3734343434,-71.0945454545,0.104208324551
42.3734343434,-71.0924242424,1.11948588278
42.3734343434,-71.0903030303,4.22173456404
42.3734343434,-71.0881818182,9.10911969419
42.3734343434,-71.0860606061,15.439885694
42.3734343434,-71.0839393939,12.8420851675
42.3734343434,-71.0818181818,7.51322242071
42.3734343434,-71.0796969697,4.17733231899
42.3734343434,-71.0775757576,2.77094147106
42.3734343434,-71.0754545455,3.17172579662
42.3734343434,-71.0733333333,5.19597892536
42.3734343434,-71.0712121212,8.59651961255
42.3734343434,-71.0690909091,4.95999790857
42.3734343434,-71.066969697,2.36482095512
42.3734343434,-71.0648484848,1.37699662497
42.3734343434,-71.0627272727,1.5869198277
42.3734343434,-71.0606060606,0.665217232429
42.3734343434,-71.0584848485,1.03592942883
42.3734343434,-71.0563636364,2.4158398978
42.3734343434,-71.0542424242,3.172736429
42.3734343434,-71.0521212121,4.25286790743
42.3734343434,-71.05,3.90579007498
42.3734343434,-71.0478787879,3.43502834239
42.3734343434,-71.0457575758,3.5630541922
42.3734343434,-71.0436363636,4.03359017104
42.3734343434,-71.0415151515,4.61842805154
42.3734343434,-71.0393939394,5.13283225045
42.3734343434,-71.0372727273,5.44506592759
42.3734343434,-71.0351515152,5.47896501801
42.3734343434,-71.033030303,5.20406436907
42.3734343434,-71.0309090909,4.6140607504
42.3734343434,-71.0287878788,3.70601030977
42.3734343434,-71.0266666667,2.473307244
42.3734343434,-71.0245454545,0.914330609339
42.3734343434,-71.0224242424,-0.951378990195
42.3734343434,-71.0203030303,-3.06999875891
42.3734343434,-71.0181818182,-5.35112949838
42.3734343434,-71.0160606061,-7.67844959311
42.3734343434,-71.0139393939,-9.92913816867
42.3734343434,-71.0118181818,-11.9944389586
42.3734343434,-71.0096969697,-13.7946474572
42.3734343434,-71.0075757576,-15.2851841645
42.3734343434,-71.0054545455,-16.4538873645
42.3734343434,-71.0033333333,-17.312194173
42.3734343434,-71.0012121212,-17.8841452049
42.3734343434,-70.9990909091,-18.1970118805
42.3734343434,-70.996969697,-18.2760990987
42.3734343434,-70.9948484848,-18.1445490313
42.3734343434,-70.9927272727,-17.8273201571
42.3734343434,-70.9906060606,-17.3572552373
42.3734343434,-70.9884848485,-16.7804706866
42.3734343434,-70.9863636364,-16.1583603517
